order_id,customer_id,restaurant_id,driver_id,order_ts,estimated_delivery_ts,actual_delivery_ts,order_status,distance_km,order_amount
1476,133,114,4,2024-11-09 15:35:12,2024-11-09 16:06:12,,ACCEPTED,4.01,423.73
1477,74,79,121,2024-03-24 07:53:36,2024-03-24 08:45:36,,PICKED,3.85,225.16
1478,161,82,18,2024-07-02 01:34:00,2024-07-02 02:08:00,,ACCEPTED,5.11,334.16
1479,111,44,34,2024-03-16 15:51:08,2024-03-16 16:43:08,2024-03-16 16:43:08,DELIVERED,4.46,80.0
1480,92,51,58,2024-05-22 13:56:13,2024-05-22 14:41:13,2024-05-22 14:49:13,DELIVERED,8.15,80.0
1481,162,70,37,2025-01-06 12:48:05,2025-01-06 13:23:05,,PICKED,4.69,389.78
1482,179,1,103,2024-09-06 14:32:40,2024-09-06 15:12:40,,ACCEPTED,4.94,486.56
1483,189,96,137,2024-09-09 17:39:39,2024-09-09 18:12:39,,PICKED,6.38,336.27
1484,76,108,82,2024-12-14 09:45:08,2024-12-14 10:24:08,2024-12-14 10:20:08,DELIVERED,5.98,588.45
1485,124,78,14,2025-01-19 06:30:03,2025-01-19 07:18:03,2025-01-19 07:14:03,DELIVERED,8.73,224.67
1486,10,103,16,2024-08-01 22:52:13,2024-08-01 23:19:13,2024-08-01 23:29:13,DELIVERED,5.08,369.44
1487,180,53,113,2024-07-22 01:51:21,2024-07-22 02:46:21,,CANCELLED,2.77,302.95
1488,166,11,33,2024-08-09 11:32:36,2024-08-09 11:58:36,2024-08-09 12:00:36,DELIVERED,3.96,495.04
1489,179,54,9,2024-04-09 00:19:33,2024-04-09 00:47:33,2024-04-09 01:22:33,DELIVERED,0.5,334.03
1490,207,101,90,2024-06-22 18:35:14,2024-06-22 19:19:14,,PLACED,1.11,566.12
1491,143,60,75,2024-06-05 04:14:35,2024-06-05 04:45:35,2024-06-05 04:56:35,DELIVERED,3.94,450.09
1492,12,6,107,2024-06-06 13:48:23,2024-06-06 14:33:23,2024-06-06 14:25:23,DELIVERED,4.49,400.46
1493,132,35,81,2024-09-09 03:58:32,2024-09-09 04:23:32,2024-09-09 04:49:32,DELIVERED,3.48,355.86
1494,142,37,89,2024-10-13 17:39:35,2024-10-13 18:08:35,,PICKED,4.98,233.64
1495,139,81,92,2024-11-09 02:49:04,2024-11-09 03:41:04,2024-11-09 03:32:04,DELIVERED,2.44,80.0
1496,54,36,37,2024-05-03 01:06:07,2024-05-03 01:58:07,,ACCEPTED,4.89,414.65
1497,60,11,56,2024-01-22 08:01:44,2024-01-22 08:40:44,2024-01-22 09:15:44,DELIVERED,4.78,429.17
1498,62,51,69,2024-03-27 01:41:29,2024-03-27 02:27:29,,PLACED,1.26,80.0
1499,37,17,109,2024-06-07 18:34:32,2024-06-07 19:03:32,2024-06-07 19:16:32,DELIVERED,2.01,484.62
1500,200,10,57,2024-07-03 19:09:15,2024-07-03 19:38:15,,PICKED,4.24,489.84
1501,213,62,132,2024-03-13 19:44:36,2024-03-13 20:21:36,2024-03-13 20:19:36,DELIVERED,5.16,433.5
1502,209,108,123,2024-11-10 03:00:43,2024-11-10 03:36:43,,PLACED,7.38,387.89
1503,15,87,35,2024-01-20 21:17:09,2024-01-20 22:03:09,2024-01-20 22:22:09,DELIVERED,7.73,504.64
1504,10,67,30,2024-03-21 08:28:50,2024-03-21 09:00:50,2024-03-21 09:24:50,DELIVERED,3.29,80.0
1505,153,108,64,2024-02-27 10:34:12,2024-02-27 11:01:12,,ACCEPTED,3.58,382.11
1506,31,16,78,2024-08-06 11:33:55,2024-08-06 11:58:55,,CANCELLED,5.12,334.51
1507,40,27,85,2024-09-13 07:29:38,2024-09-13 08:20:38,2024-09-13 08:30:38,DELIVERED,2.44,833.7
1508,83,90,101,2024-11-30 17:01:56,2024-11-30 17:49:56,2024-11-30 18:07:56,DELIVERED,7.66,154.54
1509,170,21,127,2024-11-05 21:41:00,2024-11-05 22:31:00,,CANCELLED,5.67,80.0
1510,130,99,72,2024-01-12 16:11:42,2024-01-12 16:52:42,2024-01-12 16:44:42,DELIVERED,3.74,231.77
1511,72,91,18,2024-09-14 02:19:36,2024-09-14 03:00:36,,ACCEPTED,0.5,95.73
1512,95,50,100,2024-08-18 09:10:43,2024-08-18 09:52:43,,PICKED,3.96,186.13
1513,201,85,43,2024-06-27 11:33:18,2024-06-27 12:19:18,,ACCEPTED,3.25,296.58
1514,146,46,53,2024-03-19 17:39:43,2024-03-19 18:21:43,,PICKED,4.85,284.2
1515,120,92,3,2024-03-03 10:34:00,2024-03-03 11:04:00,2024-03-03 11:36:00,DELIVERED,4.66,277.16
1516,146,1,115,2024-05-10 22:23:07,2024-05-10 23:03:07,2024-05-10 23:21:07,DELIVERED,5.13,392.11
1517,195,55,24,2025-01-02 06:15:58,2025-01-02 07:02:58,,PICKED,3.47,166.14
1518,168,34,46,2024-11-08 17:04:28,2024-11-08 17:59:28,2024-11-08 18:10:28,DELIVERED,3.57,316.47
1519,63,75,81,2024-10-02 16:55:10,2024-10-02 17:46:10,,ACCEPTED,6.13,318.13
1520,143,70,112,2025-01-30 16:58:45,2025-01-30 17:31:45,,ACCEPTED,4.59,279.64
1521,122,96,131,2024-07-08 17:42:43,2024-07-08 18:31:43,2024-07-08 18:31:43,DELIVERED,6.15,130.97
1522,78,48,70,2024-05-27 18:36:36,2024-05-27 19:12:36,,ACCEPTED,4.75,94.9
1523,8,92,89,2024-07-08 18:58:21,2024-07-08 19:25:21,,PICKED,7.24,332.5
1524,113,26,56,2024-05-01 16:09:39,2024-05-01 16:45:39,2024-05-01 16:44:39,DELIVERED,7.04,604.99
1525,139,18,10,2024-06-07 19:20:18,2024-06-07 19:51:18,,PLACED,8.55,186.43
1526,166,100,15,2024-06-10 15:56:49,2024-06-10 16:45:49,2024-06-10 16:55:49,DELIVERED,7.46,794.77
1527,108,62,99,2024-03-25 11:51:09,2024-03-25 12:35:09,2024-03-25 12:53:09,DELIVERED,7.64,267.18
1528,33,82,128,2025-01-16 22:14:22,2025-01-16 22:54:22,2025-01-16 23:22:22,DELIVERED,4.41,192.15
1529,213,26,127,2024-05-22 01:41:45,2024-05-22 02:23:45,2024-05-22 02:15:45,DELIVERED,8.34,203.13
1530,73,65,94,2024-10-26 02:38:45,2024-10-26 03:17:45,2024-10-26 03:20:45,DELIVERED,0.53,206.8
1531,27,44,128,2024-02-20 16:34:39,2024-02-20 17:03:39,2024-02-20 16:56:39,DELIVERED,6.92,289.54
1532,126,84,3,2024-11-10 03:31:01,2024-11-10 04:16:01,,PICKED,5.27,218.61
1533,140,104,23,2025-01-21 10:40:07,2025-01-21 11:10:07,2025-01-21 11:44:07,DELIVERED,4.65,354.72
1534,203,108,38,2024-11-19 00:22:37,2024-11-19 01:01:37,2024-11-19 01:25:37,DELIVERED,3.24,426.35
1535,131,25,31,2024-03-27 07:01:43,2024-03-27 07:43:43,,ACCEPTED,4.42,459.94
1536,174,116,33,2024-07-11 03:49:39,2024-07-11 04:16:39,2024-07-11 04:07:39,DELIVERED,1.26,80.0
1537,219,112,50,2024-03-22 17:50:07,2024-03-22 18:28:07,,CANCELLED,5.87,80.0
1538,67,7,32,2025-01-13 11:45:20,2025-01-13 12:30:20,,PICKED,5.99,481.0
1539,35,14,65,2024-01-18 12:38:02,2024-01-18 13:26:02,2024-01-18 13:42:02,DELIVERED,0.82,371.51
1540,201,107,137,2024-05-23 14:34:40,2024-05-23 15:17:40,,PICKED,5.17,398.13
1541,1,64,133,2024-06-28 16:35:58,2024-06-28 17:21:58,,CANCELLED,5.93,80.0
1542,108,81,59,2025-01-25 17:43:29,2025-01-25 18:25:29,2025-01-25 19:00:29,DELIVERED,3.67,533.02
1543,4,65,63,2024-11-30 05:54:53,2024-11-30 06:27:53,,ACCEPTED,6.74,502.22
1544,12,23,93,2025-01-09 16:33:09,2025-01-09 17:15:09,2025-01-09 17:11:09,DELIVERED,4.8,486.4
1545,157,117,43,2024-06-08 21:50:29,2024-06-08 22:29:29,2024-06-08 22:31:29,DELIVERED,6.11,406.08
1546,64,56,81,2024-06-22 20:35:19,2024-06-22 21:30:19,2024-06-22 21:26:19,DELIVERED,1.38,663.11
1547,119,5,93,2024-06-01 21:18:04,2024-06-01 22:01:04,,PICKED,1.59,214.42
1548,71,78,72,2024-07-22 08:33:43,2024-07-22 09:13:43,,ACCEPTED,2.25,422.94
1549,146,27,54,2024-01-13 04:06:17,2024-01-13 05:00:17,,CANCELLED,3.51,414.1
1550,84,77,2,2024-05-24 05:37:21,2024-05-24 06:27:21,,PLACED,3.58,394.75
1551,149,3,49,2024-07-14 06:28:44,2024-07-14 07:06:44,2024-07-14 07:17:44,DELIVERED,4.56,350.2
1552,53,41,120,2024-04-29 21:42:38,2024-04-29 22:11:38,,ACCEPTED,4.66,570.19
1553,69,22,109,2024-10-07 21:47:32,2024-10-07 22:17:32,2024-10-07 22:08:32,DELIVERED,4.44,323.43
1554,88,40,77,2024-10-09 15:27:35,2024-10-09 15:59:35,2024-10-09 16:14:35,DELIVERED,3.85,293.23
1555,112,54,107,2024-11-12 16:32:11,2024-11-12 17:26:11,,PLACED,3.33,231.4
1556,55,36,100,2024-06-05 18:31:24,2024-06-05 18:57:24,,CANCELLED,4.05,117.74
1557,14,46,55,2024-10-22 05:04:55,2024-10-22 05:55:55,,ACCEPTED,5.03,568.33
1558,36,73,20,2024-05-30 02:43:05,2024-05-30 03:30:05,,ACCEPTED,7.81,397.11
1559,180,51,136,2024-11-10 13:51:18,2024-11-10 14:31:18,,ACCEPTED,4.03,285.68
1560,220,8,123,2024-10-08 06:40:42,2024-10-08 07:10:42,,PICKED,2.43,341.53
1561,148,41,120,2024-12-30 05:47:00,2024-12-30 06:31:00,,PICKED,6.88,341.93
1562,168,21,134,2024-01-29 04:32:02,2024-01-29 05:18:02,,PICKED,3.96,88.25
1563,149,90,66,2024-02-09 19:15:12,2024-02-09 20:03:12,2024-02-09 20:33:12,DELIVERED,5.12,327.25
1564,144,44,91,2024-10-27 05:40:48,2024-10-27 06:34:48,,PLACED,10.57,380.8
1565,164,98,77,2024-08-07 23:29:50,2024-08-08 00:16:50,2024-08-08 00:16:50,DELIVERED,6.01,393.78
1566,110,114,57,2024-08-22 03:22:28,2024-08-22 04:13:28,2024-08-22 04:30:28,DELIVERED,6.05,293.17
1567,108,10,30,2024-05-24 14:09:31,2024-05-24 14:49:31,,PICKED,3.02,287.81
1568,192,62,18,2024-11-29 00:59:49,2024-11-29 01:41:49,2024-11-29 02:13:49,DELIVERED,5.19,505.5
1569,4,14,3,2024-09-03 12:45:50,2024-09-03 13:27:50,2024-09-03 13:45:50,DELIVERED,4.25,262.46
1570,205,79,139,2024-09-09 10:09:22,2024-09-09 10:50:22,2024-09-09 10:54:22,DELIVERED,1.27,457.5
1571,220,87,135,2024-06-04 20:16:12,2024-06-04 21:04:12,2024-06-04 20:57:12,DELIVERED,4.52,298.95
1572,90,78,95,2024-08-13 21:06:09,2024-08-13 21:35:09,2024-08-13 21:28:09,DELIVERED,2.14,172.07
1573,206,73,132,2024-09-23 08:55:46,2024-09-23 09:23:46,,PLACED,5.33,525.33
1574,187,77,79,2024-10-07 14:28:32,2024-10-07 15:11:32,2024-10-07 15:22:32,DELIVERED,2.22,329.36
1575,219,56,15,2024-05-14 22:11:49,2024-05-14 23:06:49,,PICKED,1.66,356.49
1576,122,50,92,2024-04-09 18:16:02,2024-04-09 18:46:02,2024-04-09 19:10:02,DELIVERED,4.66,475.43
1577,58,7,55,2024-03-16 07:59:12,2024-03-16 08:40:12,,PICKED,4.56,80.0
1578,144,78,125,2024-05-19 03:17:06,2024-05-19 03:54:06,2024-05-19 03:47:06,DELIVERED,5.09,255.65
1579,211,116,26,2024-12-30 13:45:07,2024-12-30 14:35:07,2024-12-30 14:39:07,DELIVERED,6.5,405.52
1580,170,18,30,2024-02-06 07:09:59,2024-02-06 08:01:59,2024-02-06 08:16:59,DELIVERED,5.87,395.16
1581,127,29,110,2024-02-03 22:57:16,2024-02-03 23:52:16,2024-02-04 00:21:16,DELIVERED,4.61,127.42
1582,126,77,112,2024-04-25 03:00:46,2024-04-25 03:45:46,,PICKED,4.35,180.8
1583,116,107,8,2024-10-16 13:02:28,2024-10-16 13:29:28,2024-10-16 13:26:28,DELIVERED,5.62,405.39
1584,89,3,125,2024-11-19 17:06:04,2024-11-19 17:35:04,,CANCELLED,4.44,236.55
1585,165,79,55,2024-01-19 17:39:16,2024-01-19 18:23:16,2024-01-19 18:37:16,DELIVERED,4.95,703.88
1586,55,116,128,2025-01-18 15:02:00,2025-01-18 15:44:00,2025-01-18 15:51:00,DELIVERED,6.05,285.46
1587,188,80,37,2024-09-24 02:57:51,2024-09-24 03:43:51,,CANCELLED,4.58,310.97
1588,90,92,63,2024-11-13 20:06:58,2024-11-13 20:54:58,2024-11-13 21:28:58,DELIVERED,0.71,378.67
1589,138,65,55,2024-04-02 22:17:39,2024-04-02 23:04:39,2024-04-02 22:54:39,DELIVERED,2.24,400.94
1590,78,9,92,2024-10-05 18:18:13,2024-10-05 18:55:13,,PICKED,7.61,328.63
1591,144,19,6,2024-10-27 14:27:35,2024-10-27 15:08:35,2024-10-27 15:40:35,DELIVERED,8.3,416.18
1592,9,23,19,2024-07-30 08:26:37,2024-07-30 09:17:37,2024-07-30 09:37:37,DELIVERED,4.86,416.59
1593,169,111,3,2024-08-27 14:04:58,2024-08-27 14:44:58,2024-08-27 15:01:58,DELIVERED,7.4,238.91
1594,210,99,10,2024-05-25 14:32:17,2024-05-25 15:19:17,,PICKED,4.11,80.0
1595,15,100,45,2024-11-22 17:58:34,2024-11-22 18:38:34,2024-11-22 18:49:34,DELIVERED,3.28,80.0
1596,207,4,40,2024-05-12 15:06:57,2024-05-12 15:56:57,,ACCEPTED,6.14,572.35
1597,132,30,19,2024-09-18 06:22:00,2024-09-18 07:11:00,2024-09-18 07:27:00,DELIVERED,3.32,340.78
1598,135,5,78,2024-02-18 15:32:30,2024-02-18 16:05:30,2024-02-18 15:55:30,DELIVERED,0.5,246.88
1599,99,72,114,2025-01-19 12:33:04,2025-01-19 13:13:04,,ACCEPTED,4.13,294.53
1600,57,1,103,2024-09-25 07:22:52,2024-09-25 07:59:52,2024-09-25 08:12:52,DELIVERED,4.25,414.91
1601,58,89,108,2024-06-19 22:37:35,2024-06-19 23:11:35,,CANCELLED,1.27,618.66
1602,173,112,6,2024-02-12 06:19:48,2024-02-12 07:07:48,,ACCEPTED,5.82,693.66
1603,120,30,127,2024-07-29 14:02:17,2024-07-29 14:42:17,,PLACED,3.31,487.96
1604,41,120,80,2024-07-04 14:18:01,2024-07-04 14:47:01,2024-07-04 15:22:01,DELIVERED,0.5,433.24
1605,164,10,127,2024-02-17 09:56:02,2024-02-17 10:30:02,2024-02-17 10:48:02,DELIVERED,2.48,241.59
1606,84,97,50,2024-01-28 14:05:41,2024-01-28 14:59:41,,PICKED,1.76,476.69
1607,170,46,92,2025-01-29 02:50:19,2025-01-29 03:24:19,,PICKED,3.66,350.55
1608,98,24,1,2024-10-31 15:36:43,2024-10-31 16:21:43,,CANCELLED,8.3,159.8
1609,162,89,73,2024-02-19 15:07:54,2024-02-19 15:48:54,2024-02-19 15:41:54,DELIVERED,3.67,460.75
1610,136,49,23,2024-03-09 04:38:55,2024-03-09 05:20:55,2024-03-09 05:50:55,DELIVERED,3.8,582.01
1611,190,70,110,2024-12-15 20:06:38,2024-12-15 20:44:38,,ACCEPTED,5.23,80.0
1612,63,103,101,2024-01-31 03:50:55,2024-01-31 04:17:55,2024-01-31 04:09:55,DELIVERED,3.36,480.83
1613,57,20,102,2024-04-22 09:08:36,2024-04-22 09:57:36,2024-04-22 10:03:36,DELIVERED,4.71,430.55
1614,76,67,28,2024-07-30 21:23:38,2024-07-30 21:58:38,2024-07-30 22:16:38,DELIVERED,8.34,261.64
1615,45,79,13,2024-08-13 00:05:54,2024-08-13 00:49:54,2024-08-13 01:01:54,DELIVERED,3.99,431.99
1616,40,62,39,2024-02-15 23:00:22,2024-02-15 23:31:22,2024-02-15 23:29:22,DELIVERED,3.26,162.54
1617,171,4,29,2024-11-14 20:47:50,2024-11-14 21:36:50,,PICKED,7.4,397.64
1618,9,87,77,2024-07-08 19:58:24,2024-07-08 20:37:24,2024-07-08 20:27:24,DELIVERED,1.39,475.52
1619,79,49,81,2024-08-14 16:09:16,2024-08-14 16:42:16,2024-08-14 16:55:16,DELIVERED,3.24,494.6
1620,115,27,119,2024-02-21 01:14:21,2024-02-21 01:57:21,,ACCEPTED,3.24,230.86
1621,198,70,70,2024-01-19 08:56:43,2024-01-19 09:29:43,,PICKED,4.48,124.05
1622,157,66,22,2024-09-28 16:04:52,2024-09-28 16:34:52,,ACCEPTED,5.43,139.24
1623,58,14,26,2025-01-14 04:29:18,2025-01-14 05:14:18,,ACCEPTED,4.17,262.85
1624,118,53,116,2024-05-03 18:48:43,2024-05-03 19:17:43,,ACCEPTED,3.36,307.87
1625,208,14,11,2024-03-22 19:00:17,2024-03-22 19:31:17,2024-03-22 20:06:17,DELIVERED,0.5,256.99
1626,66,37,129,2024-11-23 10:12:52,2024-11-23 11:05:52,2024-11-23 11:25:52,DELIVERED,7.3,354.84
1627,146,48,7,2024-01-13 08:26:16,2024-01-13 09:01:16,,CANCELLED,7.2,322.92
1628,14,52,45,2025-01-23 23:50:28,2025-01-24 00:39:28,,PICKED,3.42,339.94
1629,54,75,84,2024-03-30 12:05:05,2024-03-30 12:59:05,,ACCEPTED,4.81,285.47
1630,196,79,40,2025-01-22 18:44:09,2025-01-22 19:34:09,,ACCEPTED,6.34,535.22
1631,108,11,36,2024-11-24 07:36:22,2024-11-24 08:28:22,,PICKED,4.39,382.27
1632,209,20,137,2024-03-28 10:06:41,2024-03-28 10:48:41,2024-03-28 11:16:41,DELIVERED,5.25,326.1
1633,33,89,9,2024-12-25 15:36:07,2024-12-25 16:05:07,2024-12-25 16:04:07,DELIVERED,5.03,85.97
1634,72,104,18,2024-07-21 11:04:11,2024-07-21 11:59:11,2024-07-21 12:30:11,DELIVERED,7.3,241.01
1635,117,103,81,2024-02-07 01:17:36,2024-02-07 02:01:36,,PICKED,3.06,80.0
1636,102,21,120,2024-06-21 03:16:40,2024-06-21 04:08:40,,PLACED,5.4,232.68
1637,51,36,128,2024-08-27 13:06:59,2024-08-27 13:49:59,2024-08-27 14:18:59,DELIVERED,2.95,307.65
1638,7,78,46,2025-01-07 01:00:09,2025-01-07 01:33:09,,ACCEPTED,7.0,145.67
1639,153,72,42,2024-11-16 08:44:00,2024-11-16 09:31:00,2024-11-16 09:36:00,DELIVERED,6.18,604.31
1640,127,79,25,2024-05-10 08:54:37,2024-05-10 09:24:37,,PICKED,6.37,664.87
1641,25,84,82,2024-09-09 01:54:21,2024-09-09 02:39:21,2024-09-09 02:54:21,DELIVERED,5.92,369.58
1642,22,14,95,2024-05-20 00:04:41,2024-05-20 00:50:41,2024-05-20 00:54:41,DELIVERED,3.56,348.25
1643,10,22,139,2024-06-10 16:42:36,2024-06-10 17:36:36,2024-06-10 17:45:36,DELIVERED,9.92,597.12
1644,58,23,115,2024-12-09 09:12:25,2024-12-09 10:05:25,2024-12-09 10:35:25,DELIVERED,5.65,80.0
1645,5,108,98,2025-01-05 04:39:41,2025-01-05 05:04:41,2025-01-05 05:13:41,DELIVERED,5.78,365.38
1646,140,65,40,2024-02-09 08:22:45,2024-02-09 09:17:45,,PICKED,5.93,592.43
1647,116,95,117,2024-03-14 22:27:44,2024-03-14 23:15:44,2024-03-14 23:21:44,DELIVERED,4.77,410.17
1648,207,34,104,2024-05-16 01:37:27,2024-05-16 02:08:27,,PICKED,9.88,351.47
1649,5,83,40,2024-01-23 12:16:02,2024-01-23 13:11:02,2024-01-23 13:23:02,DELIVERED,6.92,323.02
1650,93,65,40,2024-05-07 04:05:56,2024-05-07 04:31:56,2024-05-07 04:54:56,DELIVERED,4.43,80.0
1651,92,120,101,2024-06-16 03:43:02,2024-06-16 04:28:02,,PICKED,5.87,344.2
1652,54,44,8,2024-09-20 18:21:43,2024-09-20 19:11:43,2024-09-20 19:35:43,DELIVERED,9.29,310.77
1653,181,91,82,2024-08-23 11:58:52,2024-08-23 12:53:52,,CANCELLED,6.41,247.85
1654,124,49,105,2024-06-11 14:26:46,2024-06-11 15:13:46,2024-06-11 15:12:46,DELIVERED,4.62,113.76
1655,65,1,38,2024-10-08 11:09:42,2024-10-08 11:41:42,,PICKED,5.24,303.34
1656,117,64,66,2024-05-26 19:55:18,2024-05-26 20:47:18,,CANCELLED,2.58,622.93
1657,78,37,66,2024-07-03 06:57:13,2024-07-03 07:48:13,2024-07-03 08:22:13,DELIVERED,7.08,83.78
1658,153,27,129,2024-04-16 23:44:21,2024-04-17 00:28:21,2024-04-17 00:56:21,DELIVERED,5.96,242.26
1659,63,117,54,2025-01-01 10:42:01,2025-01-01 11:31:01,2025-01-01 11:37:01,DELIVERED,7.4,492.17
1660,129,87,127,2024-12-13 17:37:14,2024-12-13 18:21:14,,PICKED,5.24,636.25
1661,126,110,127,2024-03-03 23:28:22,2024-03-03 23:54:22,,ACCEPTED,1.5,255.61
1662,110,65,117,2025-01-05 16:08:23,2025-01-05 16:39:23,,PLACED,4.19,401.47
1663,177,12,12,2024-12-14 19:07:50,2024-12-14 19:54:50,2024-12-14 19:48:50,DELIVERED,0.5,224.56
1664,110,83,10,2024-01-14 23:41:13,2024-01-15 00:35:13,,ACCEPTED,4.71,379.88
1665,179,119,117,2024-09-14 14:20:34,2024-09-14 15:01:34,,CANCELLED,4.35,310.5
1666,1,33,21,2024-10-14 13:15:30,2024-10-14 13:53:30,2024-10-14 13:44:30,DELIVERED,3.01,207.15
1667,164,66,64,2024-01-21 13:05:59,2024-01-21 13:37:59,2024-01-21 13:33:59,DELIVERED,5.3,403.73
1668,100,11,31,2024-04-13 04:27:37,2024-04-13 05:21:37,2024-04-13 05:46:37,DELIVERED,5.42,271.37
1669,178,111,94,2024-09-29 13:18:03,2024-09-29 13:47:03,2024-09-29 13:43:03,DELIVERED,4.82,459.81
1670,90,42,58,2024-06-23 22:42:26,2024-06-23 23:18:26,,PICKED,5.39,207.28
1671,95,51,17,2024-01-06 16:14:02,2024-01-06 16:59:02,,ACCEPTED,2.74,479.95
1672,45,75,1,2024-08-22 10:52:22,2024-08-22 11:47:22,,PICKED,4.05,269.58
1673,103,107,42,2024-01-26 02:15:02,2024-01-26 03:07:02,,ACCEPTED,4.45,187.48
1674,134,6,111,2024-05-18 22:39:58,2024-05-18 23:22:58,,PLACED,3.39,376.0
1675,183,73,132,2024-04-06 08:03:11,2024-04-06 08:32:11,2024-04-06 08:27:11,DELIVERED,1.54,343.31
1676,203,29,81,2024-10-29 22:11:40,2024-10-29 22:49:40,2024-10-29 22:46:40,DELIVERED,5.3,249.44
1677,180,44,32,2024-11-19 20:37:46,2024-11-19 21:31:46,2024-11-19 21:57:46,DELIVERED,5.0,440.11
1678,109,61,61,2024-05-29 16:51:16,2024-05-29 17:31:16,2024-05-29 17:32:16,DELIVERED,5.73,134.09
1679,166,68,97,2024-10-20 13:31:34,2024-10-20 14:06:34,2024-10-20 14:03:34,DELIVERED,6.81,260.69
1680,209,35,120,2024-06-20 21:01:57,2024-06-20 21:56:57,,CANCELLED,6.26,279.45
1681,6,89,126,2024-06-22 12:08:37,2024-06-22 12:38:37,2024-06-22 12:47:37,DELIVERED,4.16,135.69
1682,209,61,92,2024-06-27 10:23:12,2024-06-27 11:01:12,,ACCEPTED,8.24,355.77
1683,158,117,11,2024-10-23 18:13:21,2024-10-23 18:57:21,2024-10-23 19:02:21,DELIVERED,4.78,284.92
1684,203,44,62,2025-02-01 21:52:28,2025-02-01 22:38:28,,PLACED,4.98,182.02
1685,66,3,54,2024-11-15 20:46:33,2024-11-15 21:16:33,,CANCELLED,3.1,80.0
1686,89,87,45,2024-11-02 00:13:52,2024-11-02 01:05:52,,PICKED,4.39,457.85
1687,109,7,54,2024-11-17 10:38:48,2024-11-17 11:06:48,,PICKED,4.76,108.71
1688,200,100,139,2024-02-26 14:31:43,2024-02-26 15:03:43,2024-02-26 15:03:43,DELIVERED,8.1,298.98
1689,96,39,67,2024-09-19 23:14:35,2024-09-20 00:08:35,2024-09-20 00:08:35,DELIVERED,5.19,273.41
1690,157,46,26,2024-05-30 12:29:21,2024-05-30 13:21:21,,PICKED,5.86,236.91
1691,172,58,72,2024-07-07 03:38:25,2024-07-07 04:23:25,2024-07-07 04:52:25,DELIVERED,5.05,319.46
1692,144,77,51,2024-06-22 02:49:23,2024-06-22 03:25:23,,CANCELLED,5.38,447.06
1693,1,67,100,2024-11-01 01:10:27,2024-11-01 01:43:27,2024-11-01 02:06:27,DELIVERED,5.44,253.69
1694,208,19,140,2024-01-18 05:09:11,2024-01-18 05:55:11,,PICKED,3.64,470.36
1695,151,16,24,2024-02-13 02:25:07,2024-02-13 03:12:07,2024-02-13 03:45:07,DELIVERED,3.54,95.76
1696,117,74,62,2024-03-17 20:54:06,2024-03-17 21:25:06,,PICKED,5.3,260.78
1697,18,35,28,2024-08-20 22:24:45,2024-08-20 22:53:45,,PLACED,3.8,396.95
1698,157,97,52,2024-06-29 12:47:27,2024-06-29 13:21:27,,PICKED,4.02,607.58
1699,164,34,98,2024-01-10 01:04:21,2024-01-10 01:46:21,2024-01-10 01:36:21,DELIVERED,3.92,683.34
1700,89,65,130,2025-01-05 02:16:21,2025-01-05 02:59:21,,ACCEPTED,5.46,261.9
1701,33,50,108,2024-08-19 08:36:58,2024-08-19 09:01:58,,PICKED,5.09,247.85
1702,139,98,96,2024-02-28 17:34:44,2024-02-28 18:18:44,,PLACED,3.59,244.29
1703,5,39,129,2024-07-03 02:04:39,2024-07-03 02:56:39,,ACCEPTED,5.07,204.91
1704,199,78,12,2024-07-15 15:58:18,2024-07-15 16:50:18,2024-07-15 17:24:18,DELIVERED,5.74,388.26
1705,153,108,85,2024-01-26 20:11:24,2024-01-26 20:55:24,2024-01-26 20:48:24,DELIVERED,3.63,435.12
1706,73,21,93,2024-08-31 04:49:19,2024-08-31 05:39:19,2024-08-31 05:37:19,DELIVERED,6.28,237.04
1707,56,62,69,2025-01-19 06:27:56,2025-01-19 06:53:56,2025-01-19 07:03:56,DELIVERED,5.81,189.86
1708,213,105,29,2024-03-16 04:30:07,2024-03-16 05:01:07,2024-03-16 05:29:07,DELIVERED,1.87,125.83
1709,34,95,19,2024-05-18 15:50:33,2024-05-18 16:37:33,2024-05-18 17:02:33,DELIVERED,4.26,464.61
1710,57,77,111,2024-01-17 13:10:50,2024-01-17 13:55:50,2024-01-17 14:05:50,DELIVERED,5.56,305.94
1711,5,42,38,2024-05-30 19:01:03,2024-05-30 19:50:03,,PICKED,3.96,530.02
1712,154,112,52,2024-03-31 15:29:57,2024-03-31 16:24:57,,ACCEPTED,4.08,367.92
1713,45,7,61,2024-04-27 20:11:39,2024-04-27 21:01:39,2024-04-27 21:11:39,DELIVERED,3.03,80.0
1714,71,46,104,2024-06-26 21:30:19,2024-06-26 21:55:19,2024-06-26 22:30:19,DELIVERED,6.06,164.99
1715,6,92,78,2024-05-07 02:24:01,2024-05-07 02:57:01,,CANCELLED,2.22,495.26
1716,124,59,116,2025-01-31 02:37:54,2025-01-31 03:29:54,2025-01-31 03:29:54,DELIVERED,1.67,210.13
1717,25,97,9,2024-06-10 07:09:02,2024-06-10 07:41:02,,PLACED,2.66,535.72
1718,8,10,83,2024-04-02 06:49:56,2024-04-02 07:25:56,2024-04-02 07:21:56,DELIVERED,2.64,154.62
1719,95,117,13,2024-11-15 05:10:11,2024-11-15 05:58:11,,PLACED,3.64,389.65
